1052;MIRADA DE CRISTAL;ИСПАНИЯ;FROST;57020/1/01;Бра Frost хрустальное;Бра Frost;Светильники НАСТЕННЫЕ;57020/1/01;1;шт;Бра;1;E14;40;Хрустальная бра Frost, арматура с гальваническим золочением (24К Gold) или хромированием. Хрусталь Asfour crystal.;хрусталь;220;;;;;;;;;;;;37;;;;;28;;;12;;;;Chrome;;;;;Asfour crystal;;;5645;35;Светильники НАСТЕННЫЕ хрусталь
1074;MIRADA DE CRISTAL;ИСПАНИЯ;FROST;57020/1/24;Бра Frost хрустальное;Бра Frost;Светильники НАСТЕННЫЕ;57020/1/24;1;шт;Бра;1;E14;40;Хрустальная бра Frost, арматура с гальваническим золочением (24К Gold) или хромированием. Хрусталь Asfour crystal.;хрусталь;220;;;;;;;;;;;;37;;;;;28;;;12;;;;Gold;;;;;Asfour crystal;;;6203;41;Светильники НАСТЕННЫЕ хрусталь
11662;BATHGLASS;ГЕРМАНИЯ;GLASS;G333-1E27/60;Влагозащищенное бра Glass;Бра Glass;Светильники НАСТЕННЫЕ;G333-1E27/60;1;шт;Бра;1;E27;60;Бра Glass.;современный;220;;;;;;;;;10;;;24;;;;;;;;;;;white;white;;;;;;;;1330;26;Светильники НАСТЕННЫЕ современный
1933;L'ARTE LUCE;ИТАЛИЯ;FLORA;L33021.81;Бра Flora;Бра Flora;Светильники НАСТЕННЫЕ;L33021.81;1;шт;Бра;1;E14;60;Бра Flora, однорожковое.;флористика;220;;;;;;;;;22;;;47,5;;;;;20;;;;;;;;;;;;;;;768;263;Светильники НАСТЕННЫЕ флористика
1950;L'ARTE LUCE;ИТАЛИЯ;CANDLE;L37321.84;Бра Candle настенное;Бра Candle;Светильники НАСТЕННЫЕ;L37321.84;1;шт;Бра;1;E27;60;Бра Candle, однорожковое.;модерн;220;;;;;;;;;17;;;38;;;;;21;;;;;;;;;;;;;;;745;317;Светильники НАСТЕННЫЕ модерн
1955;L'ARTE LUCE;ИТАЛИЯ;FLOWER;L38021.85;Бра Flower настенное;Бра Flower;Светильники НАСТЕННЫЕ;L38021.85;1;шт;Бра;1;E14;60;Бра Flower, однорожковое.;флористика;220;;;;;;;;;25;;;41,5;;;;;15;;;;;;;;;;;;;;;802;33;Светильники НАСТЕННЫЕ флористика
16260;MIRADA DE CRISTAL;ИСПАНИЯ;ESFERA;54820/1/01;Бра Esfera хрустальное;Бра Esfera;Светильники НАСТЕННЫЕ;54820/1/01;1;шт;Бра;1;E14;40;Бра Esfera. Хрусталь-Asfour Crystal.;хрусталь;;;;;;;;;;11;;;20;;;;;17;;;;;;;;;;;;Asfour crystal;;;6482;0;Светильники НАСТЕННЫЕ хрусталь
16291;L'ARTE LUCE;ИТАЛИЯ;LUCCA;L40721.98;Бра Lucca;Бра Lucca;Светильники НАСТЕННЫЕ;L40721.98;1;шт;Бра;1;G9;60;Бра Lucca.;хай-тек;;;;;;;;;;10;;;15;;;;;18;;;;;;;;;;;;;;;1330;52;Светильники НАСТЕННЫЕ хай-тек
16293;L'ARTE LUCE;ИТАЛИЯ;WENGE;L41321.98;Бра Wenge;Бра Wenge;Светильники НАСТЕННЫЕ;L41321.98;1;шт;Бра;1;G9;40;Бра Wenge.;современный;;;;;;;;;;10;;;15,5;;;;;17;;;;;;;;;;;;;;;1330;46;Светильники НАСТЕННЫЕ современный
16876;LEDS C4;ИСПАНИЯ;AUSTIN;8150709701;Бра Austin;Бра Austin;Светильники НАСТЕННЫЕ;05-4334-14-F9;1;шт;Бра;1;G9;40;Бра Austin.;хай-тек;220;;;;;;;;;14;;;14;;;;;7,6;;;;;;Matt opal glass;White;;;;;;;;2190;3;Светильники НАСТЕННЫЕ хай-тек
16877;LEDS C4;ИСПАНИЯ;BROOKLYN;8150711203;Бра Brooklyn;Бра Brooklyn;Светильники НАСТЕННЫЕ;05-2775-21-05;1;шт;Бра;1;E27;60;Бра Brooklyn.;современный;220;;;;;;;;;25;;;26;;;;;30;;;;;;;Chrome;;;;;;;;4875;8;Светильники НАСТЕННЫЕ современный
16882;LEDS C4;ИСПАНИЯ;BROOKLYN;8150711208;Бра Brooklyn;Бра Brooklyn;Светильники НАСТЕННЫЕ;05-2775-21-14;1;шт;Бра;1;E27;60;Бра Brooklyn.;современный;220;;;;;;;;;25;;;26;;;;;30;;;;;;;Chrome;;;;;;;;4875;13;Светильники НАСТЕННЫЕ современный
16885;LEDS C4;ИСПАНИЯ;CHICAGO;8150713201;Бра Chicago;Бра Chicago;Светильники НАСТЕННЫЕ;05-2798-Y2-20;1;шт;Бра;1;E27;60;Бра Chicago.;современный;220;;;;;;;;;20;;;40;;;;;23;;;;;;;Old brown;;;;;;;;7136;0;Светильники НАСТЕННЫЕ современный
16888;LEDS C4;ИСПАНИЯ;DEVON;8150715201;Бра Devon настенное;Бра Devon;Светильники НАСТЕННЫЕ;05-2825-21-14;1;шт;Бра;1;E27;60;Бра Devon.;модерн;220;;;;;;;;;26;;;42;;;;;38;;;;;;;Chrome;;;;;;;;5652;0;Светильники НАСТЕННЫЕ модерн
16905;LEDS C4;ИСПАНИЯ;TWIST;81507280102;Бра Twist настенное;Бра Twist;Светильники НАСТЕННЫЕ;05-2817-81-14;1;шт;Бра;1;E27;60;Бра Twist. Поворотная.;современный;220;;;;;;;;;23;;;29;;;;;min26 - max44;;;;;;;Satin nickel;;;;;;;;7843;0;Светильники НАСТЕННЫЕ современный
16899;LEDS C4;ИСПАНИЯ;VIRGINIA;8150730002;Бра Virginia;Бра Virginia;Светильники НАСТЕННЫЕ;05-4339-21-05;1;шт;Бра;1;E27;21;Бра Virginia.;современный;220;;;;;;;;;22;;;21,2;;;;;28,5;;;;;;;Chrome;;;;;;;;5723;0;Светильники НАСТЕННЫЕ современный
